id,key,value,type
2153206133,tourism,guest_house,regular
2153206136,website,http://www.harveyjones.com/,regular
2153206137,source,local_knowledge,regular
2153220538,source,survey,regular
2153220543,website,http://www.boconcept.co.uk/,regular
2154506511,tourism,guest_house,regular
2155266405,website,http://captainsedinburgh.webs.com/,regular
2156712836,source,survey,regular
2156953056,website,http://fieldrestaurant.co.uk,regular
2156953057,source,survey,regular
2156953058,source,survey,regular
2156953059,website,http://www.dragonflycocktailbar.com/,regular
2156953060,tourism,artwork,regular
2156998821,source,survey,regular
2160415897,website,http://www.haymarketdental.com/,regular
2160417887,source,local_knowledge,regular
2160417888,source,local_knowledge,regular
2161252494,source,survey,regular
2161252495,source,survey,regular
2161252496,shop,vacant,regular
2161252497,source,survey,regular
2161252498,source,survey,regular
2161252499,source,survey,regular
2161252501,source,local_knowledge;survey,regular
2161252502,source,survey,regular
2161252503,source,survey,regular
2161252506,website,http://www.jamesness.co.uk/,regular
2161252508,source,survey,regular
2161252509,website,https://www.timpson.co.uk/,regular
2161252512,source,survey,regular
2161272219,website,http://www.gin71.com/,regular
2161953954,source,local_knowledge;survey,regular
2161958168,wikipedia,http://theforest.org.uk/,regular
2161974535,barrier,gate,regular
2162690108,source,survey,regular
2162690119,website,http://www.stewart-christie.com/,regular
2162690122,source,survey,regular
2162690125,website,http://www.ifecosse.org.uk/,regular
2162727031,source,local_knowledge;survey,regular
2162727053,source,survey,regular
2162727057,source,survey,regular
2162750734,source,local_knowledge,regular
2164008681,website,http://www.gentingcasinos.co.uk/,regular
2164008693,tourism,hotel,regular
2164250952,source,Bing;survey,regular
2164411586,tourism,information,regular
2164411602,tourism,information,regular
2164748093,source,survey,regular
2164748098,source,survey,regular
2164748106,source,local_knowledge,regular
2164748118,source,survey,regular
2164748124,source,survey,regular
2164748128,old_name,Warren James,regular
2164748135,source,survey,regular
2164748138,source,survey,regular
2164748139,source,survey,regular
2164748140,source,survey,regular
2164748141,source,local_knowledge,regular
2164748142,source,survey,regular
2164748143,source,survey,regular
2164748146,source,survey,regular
2164748154,source,local_knowledge,regular
2164748160,source,survey,regular
2164748163,source,local_knowledge,regular
2164748167,source,local_knowledge,regular
2164748170,source,local_knowledge,regular
2164748173,source,survey,regular
2164748176,source,survey,regular
2164748180,source,survey,regular
2164748186,operator,Photo Me,regular
2164748190,source,local_knowledge,regular
2164748193,source,local_knowledge,regular
2164748205,source,survey,regular
2164748208,shop,mobile_phone,disused
2164748211,source,survey,regular
2164748215,source,local_knowledge,regular
2164748218,source,local_knowledge,regular
2164748222,source,survey,regular
2164748225,website,http://www.michaelkors.com/,regular
2164748228,source,survey,regular
2164748232,website,http://www.zest-restaurant.co.uk/,regular
2164748236,source,local_knowledge,regular
2164748238,source,survey,regular
2164748239,source,local_knowledge,regular
2164748242,source,survey,regular
2164748245,source,survey,regular
2164748249,source,local_knowledge,regular
2164748252,source,local_knowledge,regular
2164748255,source,survey,regular
2164748265,source,survey,regular
2167532336,website,https://www.rcpe.ac.uk/,regular
2169537759,source,Bing;survey,regular
2169559854,source,Bing;survey,regular
2173909673,website,http://www.fountaincourtapartments.com/apartments/stewart/,regular
2174826465,website,http://www.irisedinburgh.co.uk/,regular
2175127420,source,survey,regular
2177049981,source,survey,regular
2177049982,source,survey,regular
2177049983,source,survey,regular
2177049984,website,http://www.lochrinautos.com/,regular
2177262539,source,survey,regular
2177262546,source,survey,regular
2177262550,source,survey,regular
2177262557,wifi,free,regular
2177262565,source,survey,regular
2177262569,source,survey,regular
2177262574,source,survey,regular
2177262580,source,survey,regular
2177262586,source,survey,regular
2177262602,source,survey,regular
2177262605,source,survey,regular
2177262610,website,http://www.viewforthglazing.co.uk/,regular
2177262616,source,survey,regular
2177262624,source,survey,regular
2177262628,source,survey,regular
2177262631,website,http://www.blackandlizars.com/your-local-practice/edinburgh-lothian-road.aspx/,regular
2177262638,shop,vacant,regular
2177262641,source,survey,regular
2177262646,website,http://www.absolutethai.co.uk/,regular
2177262649,source,survey,regular
2177262652,source,survey,regular
2177262655,source,survey,regular
2177262662,source,survey,regular
2177262665,source,survey,regular
2177262669,website,http://www.biketrax.co.uk/,regular
2177262672,website,http://www.run4it.com/,regular
2179211433,source,survey,regular
2179211439,source,survey,regular
2179211442,source,survey,regular
2179211444,source,survey,regular
2179211448,source,survey,regular
2179211449,source,survey,regular
2179211450,source,survey,regular
2179211457,source,survey,regular
2179211458,source,survey,regular
2179262291,source,survey,regular
2179300972,source,survey,regular
2179300979,website,http://www.castleparkguesthouse.co.uk/,regular
2179300991,website,http://www.amaryllisguesthouse.com/,regular
2188447325,source,survey,regular
2188447327,source,survey,regular
2188447336,source,survey,regular
2188447340,website,http://www.kinnairdguesthouses.co.uk/,regular
2191536603,source,survey,regular
2191536619,website,http://www.costa.co.uk/,regular
2196367619,source,survey,regular
2196367624,source,survey,regular
2196367627,source,survey,regular
2196367630,source,survey,regular
2196367635,shop,charity,regular
2196367638,shop,charity,regular
2196367643,website,https://www.cardfactory.co.uk,regular
2196367649,shop,charity,regular
2196367651,website,http://sands-lothians.org.uk/,regular
2196367654,website,http://www.salvationarmy.org.uk/,regular
2196367659,source,survey,regular
2218425854,real_ale,yes,regular
2232001368,wheelchair,yes,regular
2240057895,barrier,gate,regular
2242288094,source,survey,regular
2242410919,source,survey,regular
2242532485,barrier,gate,regular
2249155996,barrier,bollard,regular
2255658881,source,survey,regular
2255658888,source,survey,regular
2258470633,source,survey,regular
2260378821,source,survey,regular
2262759927,barrier,gate,regular
2264589107,website,http://www.corkandcask.co.uk/,regular
2264607496,operator,Lloyds,regular
2265827139,wheelchair,yes,regular
2265827140,source,survey,regular
2265827142,shop,vacant,regular
2265827143,shop,hairdresser,regular
2265827146,name,Cummings Plumbing,regular
2265827149,shop,bakery,regular
2265827150,source,survey,regular
2265827152,website,http://www.gilmoredentalpractice.co.uk/,regular
2265827154,name,Highlight,regular
2265827155,source,survey,regular
2265827156,source,survey,regular
2265830351,source,survey,regular
2265830353,website,http://www.mcgillandco.co.uk/,regular
2265830354,website,http://www.pins-needles.net/,regular
2265830355,website,http://rainbow-kindergarten.com/,regular
2265830358,shop,paint,regular
2265830362,shop,bakery,regular
2265830366,source,survey,regular
2265830372,website,http://www.valentineguesthouse.com/,regular
2265830375,website,http://www.konbo.co.uk/,regular
2265830462,source,survey,regular
2265831075,source,survey,regular
2265831078,website,http://www.2ubeauty.co.uk/,regular
2265831081,historic,monument,regular
2265831133,amenity,bench,regular
2265831136,amenity,bench,regular
2265831138,amenity,bench,regular
2265831228,amenity,bench,regular
2265831231,amenity,bench,regular
2265831236,source,in background of photo,regular
2265831242,packaging,yes,recycling
2265831323,tourism,information,regular
2265831332,source,Bing;survey,regular
2265831338,source,survey,regular
2265956891,source,survey,regular
2265956894,name,Pizza Corner,regular
2266150529,traffic_calming,table,regular
2270500461,source,survey,regular
2270500500,source,survey,regular
2272532644,shop,car_repair,regular
2274485025,name,Black Watch Memorial,regular
2274487729,source,Bing;survey,regular
2274867740,source,survey,regular
2275488502,name,Genting,regular
2275488506,name,Nachos Fiesta,regular
2275643086,source,survey,regular
2275653089,website,http://www.shrubcoop.org/,regular
2275666099,source,Bing,regular
2275666103,source,Bing,regular
2275666106,source,Bing,regular
2275666109,source,Bing,regular
2275666116,source,Bing,regular
2275666120,source,Bing,regular
2275666123,source,Bing,regular
2275666127,source,Bing,regular
2275666130,source,Bing,regular
2275666134,source,Bing,regular
2275666138,source,Bing,regular
2275666143,source,Bing,regular
2275992113,source,Bing;survey,regular
2276258759,website,http://edinburghhacklab.com,regular
2277391529,twitter,https://twitter.com/argyle_monkey,regular
2282974633,source,survey,regular
2283518406,takeaway,only,regular
2286106707,barrier,gate,regular
2286539442,source,survey,regular
2290405208,traffic_calming,hump,regular
2290411875,direction,forward,traffic_signals
2292493126,source,Bing;survey,regular
2293637169,wheelchair,yes,regular
2295319274,source,survey,regular
2295319275,source,survey,regular
2295319276,source,survey,regular
2295319278,source,survey,regular
2295319279,source,survey,regular
2295319280,source,survey,regular
2299419520,covered,yes,regular
2301950041,source,Bing;survey,regular
2305497495,source,survey,regular
2305497506,source,survey,regular
2305497515,website,https://www.ivorytowercakes.com/mcnamaras,regular
2305497522,website,http://expert.kuoni.co.uk/,regular
2305497529,source,survey,regular
2305497541,wheelchair,yes,regular
2305497550,source,survey,regular
2305497560,website,http://www.dhjewellery.com/,regular
2305497581,website,http://www.zara-turkish-cuisine.co.uk,regular
2306390003,source,survey,regular
2306393744,wheelchair,yes,regular
2308783043,barrier,gate,regular
2308801040,barrier,gate,regular
2309492891,direction,backward,traffic_signals
2309492893,direction,backward,traffic_signals
2315896304,telephone,+44 131 662 4727,regular
2317408899,website,http://www.aonachmor.com/,regular
2317449055,source,survey,regular
2317482516,wheelchair,yes,regular
2317482517,wheelchair,yes,regular
2317496550,website,http://www.ed.ac.uk/chaplaincy,regular
2317496551,name,JMCC Bar,regular
2317496552,name,JMCC,regular
2317496553,shop,convenience,regular
2317516440,name,Adam Smith Statue,regular
2317516444,website,http://snaxcafe.com/,regular
2319609566,wheelchair,yes,regular
2319623251,highway,traffic_signals,regular
2319839676,source,Bing;survey,regular
2320030703,source,survey,regular
2321224411,source,survey,regular
2321260997,barrier,gate,regular
2321261058,barrier,gate,regular
2321280290,source,survey,regular
2321280310,amenity,toilets,regular
2321280315,source,survey,regular
2321280329,source,survey,regular
2323807227,website,http://www.ibis.com/gb/hotel-2039-ibis-edinburgh-centre-royal-mile/index.shtml,regular
2323807228,website,http://www.hawico.com/gb/,regular
2323807229,website,http://www.citycarclub.co.uk,regular
2323807230,tourism,attraction,regular
2323807231,source,survey,regular
2323807232,source,survey,regular
2323807233,source,survey,regular
2323807234,website,http://www.ox184.co.uk/,regular
2323807235,source,survey,regular
2323807236,website,http://www.hawesandcurtis.co.uk/,regular
2323807237,source,survey,regular
2323807238,website,http://zigguratstudents.com/,regular
2323807239,website,http://www.reddogmusic.co.uk/,regular
2323807240,website,https://www.oliverbonas.com/,regular
2323807241,source,survey,regular
2323807242,source,survey,regular
2323807244,source,survey,regular
2323807245,website,http://www.rox.co.uk/,regular
2324955570,website,http://www.thesouthern.co.uk/,regular
2325384958,website,http://usquabae.co.uk/,regular
2325957148,website,http://saigonsaigon.co.uk/,regular
2325957234,tourism,hotel,regular
2326437084,website,http://www.dentalscotland.com/dentist-edinburgh/,regular
2326437085,source,survey,regular
2326437086,website,http://www.yenirestaurant.com/,regular
2326499383,surveillance,no,regular
2326499388,surveillance,no,regular
2326499393,surveillance,no,regular
2326499397,surveillance,no,regular
2326499404,surveillance,no,regular
2326499409,source,survey,regular
2326499415,surveillance,no,regular
2328310706,barrier,gate,regular
2328340248,source,Bing;survey,regular
2330903022,source,survey,regular
2330903056,amenity,bicycle_parking,regular
2330903137,source,Bing;survey,regular
2331054170,source,Bing;survey,regular
2333692011,source,survey,regular
2335634460,website,http://www.babuhair.com/,regular
2335634461,source,survey,regular
2335634464,source,survey,regular
2335634465,source,survey,regular
2335634468,website,http://www.soderberg.uk/our-cafes/,regular
2335634474,source,survey,regular
2335634478,website,http://helenlucas.co.uk/,regular
2335634484,takeaway,only,regular
2335634488,website,http://www.centralfishbaredinburgh.co.uk/,regular
2335634492,website,http://www.ishisalon.co.uk/,regular
2335634498,source,survey,regular
2335634502,website,http://www.marchmont-hardware.co.uk/,regular
2335634506,website,http://www.jennidouglas.co.uk/,regular
2335634510,wheelchair,yes,regular
2335634517,source,survey,regular
2335634520,source,survey,regular
2335634523,source,survey,regular
2335634531,source,survey,regular
2335634534,source,survey,regular
2335634540,source,survey,regular
2335634546,source,survey,regular
2335634549,source,survey,regular
2335634554,source,survey,regular
2335634557,source,survey,regular
2335634562,website,http://www.dukesbarbersedinburgh.com/,regular
2335634566,source,survey,regular
2335634573,source,survey,regular
2335634577,source,survey,regular
2335634582,takeaway,yes,regular
2335634585,website,http://www.gychinesetakeaway.co.uk/,regular
2335634586,source,survey,regular
2335634587,website,https://www.timpson.co.uk/stores/edinburgh-lothian-raod/,regular
2335634590,website,http://www.march-hair.com/,regular
2335634591,website,http://www.shebeenbar.co.uk/,regular
2335634593,website,http://www.armstrongsvintage.co.uk/,regular
2335634594,website,http://www.bohemiadesign.co.uk/,regular
2335634596,wheelchair,yes,regular
2335634597,website,http://www.moriartysbar.com/,regular
2335634600,website,http://www.marchmontmedicalpractice.co.uk/,regular
2335634601,source,survey,regular
2335634603,website,http://www.hewats.com/,regular
2335634604,source,Bing;survey,regular
2335634606,source,survey,regular
2335634607,website,http://www.futoncompany.co.uk/,regular
2335634610,source,survey,regular
2335634611,source,survey,regular
2335634614,website,https://napiers.net/,regular
2335634617,website,http://www.hairattheedge.co.uk/,regular
2335634620,website,http://www.russellpaints.co.uk/,regular
2335634621,source,survey,regular
2336847496,source,survey,regular
2337046431,source,survey,regular
2337049459,source,survey,regular
2337119339,source,Bing;survey,regular
2338302328,wheelchair,no,regular
2338325445,website,http://espionage007.co.uk/edinburgh/,regular
2338328193,website,http://www.finnegans-wake.co.uk/,regular
2338357475,source,survey,regular
2338470619,website,http://www.filling-stations.co.uk/restaurant/edinburgh-omni-centre,regular
2338717872,source,survey,regular
2338719696,wheelchair,limited,regular
2338720785,website,http://www.whitehart-edinburgh.co.uk/,regular
2338722313,source,survey,regular
2338722991,source,survey,regular
2338724156,website,http://biddymulligansbar.com/,regular
2338726779,source,survey,regular
2338727896,website,http://www.jollyjudge.co.uk/,regular
2338734297,website,http://www.nicholsonspubs.co.uk/greyfriarsbobbysbarcandlemakerrowedinburgh/,regular
2338749883,website,http://www.bannermanslive.co.uk/,regular
2338749941,name,Pilgrim,regular
2338949040,name,Dickens,regular
2338953044,name,Bensons Bar,regular
2339238160,source,Survey,regular
2339238162,source,Bing;survey,regular
2339238164,source,survey,regular
2339238165,source,Survey,regular
2339238167,name,Sheraton,regular
2339288029,website,http://www.thecellardooredinburgh.com/,regular
2339288030,website,http://www.unionofgenius.com/,regular
2339288031,source,survey,regular
2339288032,website,http://www.thepiemaker.co.uk/,regular
2339288033,source,survey,regular
2339288035,source,survey,regular
2339288037,source,survey,regular
2339288038,source,survey,regular
2339288039,source,Bing;survey,regular
2339288040,source,survey,regular
2339288041,source,survey,regular
2339288042,website,http://www.koyama.co.uk/,regular
2339288043,source,survey,regular
2339288044,source,survey,regular
2339288045,source,survey,regular
2339288048,source,survey,regular
2339288050,website,http://www.maisonbleuerestaurant.com/,regular
2339288051,source,survey,regular
2339288054,source,survey,regular
2339288055,source,survey,regular
2339288056,source,survey,regular
2339288057,website,http://www.yocoko.com/,regular
2339288058,source,survey,regular
2339288060,source,survey,regular
2339288062,website,https://www.vocal.org.uk/,regular
2339288064,source,survey,regular
2339288065,website,http://www.thescotsmanhotel.co.uk/,regular
2339288067,website,http://divinoedinburgh.com/,regular
2339860706,website,http://www.jakes-place.co.uk/,regular
2340611086,website,http://www.holyroodaparthotel.com/,regular
2341263251,name,The Globe Bar,regular
2341270807,sport,pool,regular
2341277531,source,survey,regular
2341353409,highway,traffic_signals,regular
2342227328,source,Bing;survey,regular
2342227329,source,Bing;survey,regular
2342227330,source,Bing;survey,regular
2342227331,source,Bing;survey,regular
2342227332,source,Bing;survey,regular
2342227333,source,Bing;survey,regular
2342227334,source,Bing;survey,regular
2342227335,source,Bing;survey,regular
2342227336,source,Bing;survey,regular
2342227337,source,Bing;survey,regular
2342227338,source,Bing;survey,regular
2342800457,source,survey,regular
2342800462,source,Bing;survey,regular
2342800500,source,survey,regular
2342800525,source,survey,regular
2342839039,name,Renew Physio,regular
2342839041,barrier,lift_gate,regular
2342839043,source,survey,regular
2342839046,source,survey,regular
2342839047,source,survey,regular
2342839048,source,survey,regular
2342839050,website,http://www.calistoga.co.uk/,regular
2342839055,website,http://www.therutlandhotel.com/,regular
2342839056,source,survey,regular
2342839057,website,http://vans.co.uk/,regular
2342839058,source,survey,regular
2343171776,source,Bing;survey,regular
2343175736,capacity,14,regular
2343257903,website,http://www.bonvivantedinburgh.co.uk/,regular
2345480633,website,http://www.hispaniola-edinburgh.co.uk/,regular
2345511402,entrance,exit,regular
2345511431,source,Bing;survey,regular
2345659685,source,Bing;survey,regular
2345729427,barrier,gate,regular
2348169695,highway,traffic_signals,regular
2349060970,vending,public_transport_tickets,regular
2349060971,vending,public_transport_tickets,regular
2349060972,vending,public_transport_tickets,regular
2349736725,source,survey,regular
2352405259,barrier,cycle_barrier,regular
2356216756,source,Bing;survey,regular
2356304418,source,survey,regular
2357439633,barrier,lift_gate,regular
2359631278,source,survey,regular
2360259788,source,survey,regular
2360957135,barrier,lift_gate,regular
2361076750,amenity,telephone,regular
2361076751,amenity,atm,regular
2361076752,amenity,telephone,regular
2362407338,source,survey,regular
2362407357,name,Princes Exchange,regular
2362561556,source,survey,regular
2362561557,source,survey,regular
2362561559,source,survey,regular
2362561560,source,survey,regular
2362561569,street,Simpson Loan,addr
2362561571,source,survey,regular
2362561572,street,Simpson Loan,addr
2362561574,source,survey,regular
2362561575,source,survey,regular
2362574340,zone,traffic,surveillance
2362587747,phone,+44 (0)131 313 3418,regular
2364838692,amenity,telephone,regular
2366138524,source,survey,regular
2366138525,wheelchair,yes,regular
2366138542,takeaway,yes,regular
2366138545,website,http://www.penhaligons.com/,regular
2366138550,source,survey,regular
2366138555,source,survey,regular
2366309120,source,NLS_OS_Edinburgh_map_1940s;Bing,regular
2367662947,wheelchair,no,regular
2373906555,source,survey,regular
2373906567,source,survey,regular
2373906577,foot,yes,regular
2373906622,source,survey,regular
2373906674,source,survey,regular
2374007411,source,survey,regular
2374007423,source,survey,regular
2374007438,source,survey,regular
2374007449,source,survey,regular
2374007456,source,survey,regular
2374007465,source,local_knowledge,regular
2374007491,source,survey,regular
2374007499,source,survey,regular
2374007506,source,survey,regular
2374007514,source,survey,regular
2374007521,source,survey,regular
2374007534,website,http://www.qmile.com/,regular
2374007541,source,survey,regular
2374007546,source,survey,regular
2374007551,source,survey,regular
2374007556,source,survey,regular
2374329816,website,http://www.scotblood.co.uk,regular
2374329818,source,survey,regular
2375455097,shop,convenience,regular
2375455100,tourism,guest_house,regular
2375455101,source,survey,regular
2375455104,source,survey,regular
2375455105,website,http://www.loveiq.co.uk/,regular
2375455107,source,survey,regular
2375455110,source,survey,regular
2375455113,source,survey,regular
2375455115,website,http://www.stampersgrove.co.uk/,regular
2375455119,source,survey,regular
2375455123,website,http://www.bdskitchen.co.uk/,regular
2375455124,source,survey,regular
2375455126,source,survey,regular
2375938939,source,survey,regular
2375939358,source,survey,regular
2380656028,source,survey,regular
2381040872,barrier,gate,regular
2381040876,name,Aroma Cafe,regular
2381052766,website,http://greggs.co.uk/,regular
2381060152,source,survey,regular
2381060154,source,survey,regular
2381060155,source,survey,regular
2381060156,website,https://www.cashino.com/,regular
2381060157,website,http://www.superdrug.com/store/Southbridge,regular
2381063349,website,http://hotheadhair.co.uk,regular
2381063350,website,http://scoopz-uk.com,regular
2381071965,old_name,Cafe Arabicana,regular
2381071966,wheelchair,no,regular
2381071967,website,http://deadheadcomics.co.uk/,regular
2381071968,shop,gift,regular
2381100666,source,Bing;survey,regular
2381100776,barrier,lift_gate,regular
2382624230,website,http://www.crowncouture.co.uk/,regular
2382624240,source,survey,regular
2382624246,source,survey,regular
2382624253,source,survey,regular
2385690037,source,survey,regular
2385906021,website,http://www.birrellrainford.co.uk/,regular
2385906022,shop,jewelry,disused
2385906023,source,survey,regular
2385906024,source,survey,regular
2385906025,source,local_knowledge,regular
2385906026,website,http://www.affogatogelato.co.uk/,regular
2385906027,website,https://www.hogarth-design.com/,regular
2385906028,source,local_knowledge,regular
2385906029,source,local_knowledge,regular
2385906030,website,http://gb.marinarinaldi.com/,regular
2385912305,source,local_knowledge,regular
2385912306,website,http://www.dicksonreid.co.uk/,regular
2385912308,source,Bing;survey,regular
2385912310,website,http://www.thediningroomedinburgh.co.uk/,regular
2385912315,source,survey,regular
2385912320,tourism,guest_house,regular
2385912323,website,http://www.candybaredinburgh.co.uk/,regular
2385912325,source,local_knowledge;Bing,regular
2385912327,source,survey,regular
2385912334,source,survey,regular
2385912336,website,http://www.josephbonnar.com/,regular
2387750131,barrier,gate,regular
2387750717,foot,no,regular
2388369400,barrier,cycle_barrier,regular
2388369402,barrier,cycle_barrier,regular
2388383565,barrier,gate,regular
2388619255,traffic_calming,table,regular
2390584129,barrier,bollard,regular
2390599552,highway,crossing,regular
2391152201,source,survey,regular
2391152205,source,survey,regular
2391152208,source,survey,regular
2391152222,source,survey,regular
2391278581,source,survey,regular
2391278586,shop,vacant,regular
2391278591,name,gallery,regular
2391278595,website,http://www.thebroguetrader.com/,regular
2391278600,source,survey,regular
2391278603,source,Bing;survey,regular
2391278606,website,http://www.dunelondon.com/,regular
2395690992,source,survey,regular
2395690995,source,survey,regular
2395690999,source,survey,regular
2395929664,covered,no,regular
2395932599,twitter,https://twitter.com/argyle_monkey,regular
2396564268,highway,crossing,regular
2396690851,source,Bing;survey,regular
2396866917,source,Bing;survey,regular
2396866920,website,https://www.timpson.co.uk/stores/edinburgh-nicholson-street/,regular
2396866921,source,Bing;survey,regular
2396866923,amenity,atm,regular
2396866927,wheelchair,no,regular
2396866929,amenity,telephone,regular
2396866932,capacity,4,regular
2396866933,website,http://parksidedentalpractice.co.uk/,regular
2398359991,highway,traffic_signals,regular
2398360003,highway,traffic_signals,regular
2398386798,direction,forward,traffic_signals
2398392713,source,Bing;survey,regular
2398413811,source,Bing;survey,regular
2398429957,traffic_calming,hump,regular
2398482815,traffic_calming,table,regular
2398482817,barrier,bollard,regular
2398563500,source,Bing;survey,regular
2399961289,shop,bathroom_furnishing,regular
2399961311,shop,bathroom_furnishing,regular
2399961314,shop,furniture,regular
2399961324,source,survey,regular
2399961327,website,http://nonnas-kitchen.co.uk/,regular
2399961330,shop,bed,regular
2400720512,source,Bing;survey,regular
2400720516,website,http://www.suds-r-us.co.uk/,regular
2400720520,website,http://merchistondrycleaners.com/,regular
2400720521,source,survey,regular
2404252973,tourism,guest_house,regular
2404252978,website,http://www.cluaran-house-edinburgh.co.uk/,regular
2405561607,source,Bing;survey,regular
2407310438,wheelchair,yes,regular
2410154224,wheelchair,yes,regular
2412489910,source,survey,regular
2413656318,source,Bing;survey,regular
2413675704,highway,crossing,regular
2414844015,source,Bing,regular
2414850523,website,http://www.laptitefolie.co.uk/,regular
2415446250,website,http://wnclub.co.uk/,regular
2419685374,street,Dorset Place,addr
2419719573,street,Dorset Place,addr
2419719574,street,Dorset Place,addr
2419719575,street,Dorset Place,addr
2419719576,street,Dorset Place,addr
2419719577,street,Dorset Place,addr
2419763047,barrier,gate,regular
2419920294,street,Dorset Place,addr
2419920295,street,Dorset Place,addr
2419920296,street,Dorset Place,addr
2419920297,street,Dorset Place,addr
2419920298,street,Dorset Place,addr
2419957985,street,Dorset Place,addr
2419957987,street,Dorset Place,addr
2419957994,street,Dorset Place,addr
2420139497,source,survey;Bing,regular
2420187991,website,http://www.edinburgh.gov.uk/directory_record/167955/jawbone_arch,regular
2420233348,traffic_calming,hump,regular
2420240613,capacity,4,regular
2421492179,source,survey,regular
2421562986,name,City Car Club,regular
2421562988,name,Enterprise Car Club,regular
2422079482,highway,give_way,regular
2422533687,barrier,lift_gate,regular
2422647208,barrier,bollard,regular
2422653028,source,survey,regular
2422653029,name,Consulate General of the United States,regular
2422689021,source,survey,regular
2422689022,source,survey,regular
2422995335,website,https://www.cgiedinburgh.gov.in/,regular
2423026493,website,http://www.thrumshotel.com/,regular
2423026501,website,http://www.allisonhousehotel.com/,regular
2423026505,website,https://www.laudervilleguesthouse.com/,regular
2423026509,website,http://bellevueguesthouseedinburgh.co.uk/,regular
2423026524,website,http://www.sherwood-edinburgh.com/,regular
2423026530,website,http://www.bendoran.co.uk/,regular
2423026536,website,http://www.blossomguesthouseedinburgh.co.uk/,regular
2423026539,tourism,guest_house,regular
2423026542,website,http://www.ivyguesthouse.com/,regular
2423026548,website,http://www.strathallanguesthouse.com/,regular
2423026551,website,http://www.accommodation-edinburgh.com/,regular
2423026554,website,http://abcorn.co.uk/,regular
2423026558,tourism,guest_house,regular
2423026559,website,http://www.thealexanderguesthouse.co.uk/,regular
2423026561,website,http://www.williamstravelhotel.co.uk/,regular
2423026567,tourism,guest_house,regular
2423026570,website,http://www.albahillsguesthouseedinburgh.com/,regular
2423026572,website,http://www.mintoguesthouse.com/,regular
2423026578,tourism,guest_house,regular
2423026582,tourism,guest_house,regular
2423026589,website,http://www.taniaguesthouse.co.uk/,regular
2423026595,website,http://www.glenalmondhouse.com/,regular
2423026598,tourism,guest_house,regular
2423026603,website,http://www.edinburghmintohotel.co.uk/,regular
2423026614,website,http://www.23mayfield.co.uk/,regular
2423026626,website,http://www.classichouse.demon.co.uk/,regular
2423488313,website,http://www.edinburghbackpackers.com/,regular
2423788814,source,survey,regular
2425287070,source,survey,regular
2425759983,website,http://www.cromapizza.co.uk/restaurants/edinburgh/,regular
2425759993,source,survey,regular
2426508081,name,Santander,regular
2426508085,amenity,telephone,regular
2426508086,source,survey,regular
2426508091,website,http://www.kwok-brasserie.co.uk/,regular
2426508093,shop,bathroom_furnishing,regular
2426508094,source,survey,regular
2426508097,wheelchair,yes,regular
2426508100,website,http://www.rigatonis.co.uk/,regular
2426508101,website,http://www.voujonedinburgh.co.uk/,regular
2426508103,website,http://www.strawberryhillnursery.co.uk/,regular
2426508106,amenity,telephone,regular
2426508109,amenity,atm,regular
2426508110,source,survey,regular
2426508117,wheelchair,no,regular
2426508118,source,survey,regular
2426508120,website,http://www.barbourdentalcare.co.uk/,regular
2426508126,name,Pataka,regular
2426508128,source,survey,regular
2426508130,source,survey,regular
2430615246,ref,206472,regular
2433941376,amenity,bicycle_parking,regular
2434611503,barrier,gate,regular
2434611519,source,Bing;survey,regular
2434611543,source,Bing;survey,regular
2434611560,source,Bing;survey,regular
2434623914,tourism,attraction,regular
2434623916,tourism,attraction,regular
2434623917,tourism,attraction,regular
2434623918,tourism,attraction,regular
2434623919,tourism,attraction,regular
2434633122,source,survey,regular
2434636977,source,survey,regular
2435877156,source,survey,regular
2436825805,source,survey,regular
2441578930,website,http://www.ballantraehotel.co.uk/,regular
2441578932,source,survey,regular
2441578934,website,http://www.michaelneave.co.uk/,regular
2441578936,source,survey,regular
2441578938,source,survey,regular
2441578940,name,Starbucks,regular
2441578942,name,Costa,regular
2441578944,source,survey,regular
2441578946,wheelchair,yes,regular
2443459710,name,Potterrow,regular
2443459714,ref,243455,regular
2443459717,shelter,no,regular
2443742576,takeaway,yes,regular
2443742577,website,https://www.facebook.com/MakiMakiOmakase/,regular
2443742578,website,http://www.cappadociaedinburgh.co.uk/,regular
2443742579,source,survey,regular
2443742582,name,10 Wine Bar,regular
2444011272,source,survey,regular
2444011283,barrier,lift_gate,regular
2444011294,source,survey,regular
2444011297,source,survey,regular
2444011305,source,survey,regular
2444011309,barrier,bollard,regular
2444011310,barrier,bollard,regular
2444011322,source,survey,regular
2449638833,street,Bainfield Drive,addr
2449638844,wheelchair,yes,regular
2451177674,source,survey,regular
2456285681,shop,confectionery,regular
2456285682,phone,+44 131 447 8787,regular
2456285684,wheelchair,yes,regular
2456285687,phone,+44 131 447 9724,regular
2461793330,source,survey,regular
2461793331,website,http://www.orvis.co.uk/,regular
2461793332,source,survey,regular
2461793335,source,survey,regular
2461793338,source,survey,regular
2461793340,source,survey,regular
2461793343,name,Shamoli,regular
2461793346,website,http://www.statravel.co.uk/,regular
2461793349,website,http://www.monteithsrestaurant.co.uk/,regular
2461793350,tourism,guest_house,regular
2466425944,source,survey,regular
2466425945,source,survey,regular
2466425946,source,survey,regular
2466425947,barrier,bollard,regular
2466425948,source,survey,regular
2466425949,source,survey,regular
2466425950,source,survey,regular
