id,key,value,type
5411506,surface,asphalt,regular
5411508,highway,residential,regular
5411508,lanes,2,regular
5411508,lit,yes,regular
5411508,maxspeed,20 mph,regular
5411508,name,Prestonfield Road,regular
5411508,sidewalk,both,regular
5411508,surface,asphalt,regular
5411511,highway,residential,regular
5411511,lanes,2,regular
5411511,lit,yes,regular
5411511,maxspeed,20 mph,regular
5411511,name,Priestfield Grove,regular
5411511,sidewalk,both,regular
5411511,source,Bing,regular
5411511,surface,asphalt,regular
5411512,highway,residential,regular
5411512,lanes,2,regular
5411512,lit,yes,regular
5411512,maxspeed,20 mph,regular
5411512,name,Prestonfield Terrace,regular
5411512,sidewalk,both,regular
5411512,surface,asphalt,regular
5411514,highway,residential,regular
5411514,lanes,2,regular
5411514,lit,yes,regular
5411514,maxspeed,20 mph,regular
5411514,name,Kilmaurs Road,regular
5411514,sidewalk,both,regular
5411514,surface,asphalt,regular
5411516,highway,residential,regular
5411516,lanes,2,regular
5411516,lit,yes,regular
5411516,maxspeed,20 mph,regular
5411516,name,Prestonfield Gardens,regular
5411516,sidewalk,both,regular
5411516,surface,asphalt,regular
5411517,highway,residential,regular
5411517,lanes,2,regular
5411517,lit,yes,regular
5411517,maxspeed,20 mph,regular
5411517,name,Prestonfield Crescent,regular
5411517,oneway,yes,regular
5411517,sidewalk,both,regular
5411517,surface,asphalt,regular
5411519,highway,residential,regular
5411519,lanes,2,regular
5411519,lit,yes,regular
5411519,maxspeed,20 mph,regular
5411519,name,Cameron House Avenue,regular
5411519,oneway,yes,regular
5411519,sidewalk,both,regular
5411519,surface,asphalt,regular
5584982,highway,footway,regular
5584982,source,Bing,regular
5584984,highway,footway,regular
5584984,source,Bing,regular
5584985,highway,footway,regular
5584985,source,Bing,regular
5584986,highway,steps,regular
5584986,incline,up,regular
5584986,source,Bing,regular
5584988,highway,steps,regular
5584988,incline,up,regular
5584988,source,Bing,regular
5584990,highway,footway,regular
5584990,source,Bing,regular
5584992,highway,footway,regular
5584992,source,Bing,regular
5584993,highway,footway,regular
5584993,source,Bing,regular
5584994,foot,yes,regular
5584994,highway,footway,regular
5584994,source,Bing,regular
5584995,foot,yes,regular
5584995,highway,footway,regular
5584995,source,Bing,regular
5584996,foot,yes,regular
5584996,highway,footway,regular
5584996,source,Bing,regular
5584997,highway,steps,regular
5584997,source,Bing,regular
5584998,foot,yes,regular
5584998,highway,footway,regular
5584998,source,Bing,regular
5585000,highway,footway,regular
5585000,source,Bing,regular
5585001,highway,footway,regular
5585001,source,Bing,regular
5585002,highway,footway,regular
5585002,source,Bing,regular
5585005,leisure,park,regular
5585005,name,East Princes Street Gardens,regular
5585007,highway,steps,regular
5585007,incline,up,regular
5585007,source,Bing,regular
5585009,highway,footway,regular
5585009,source,Bing,regular
5585011,highway,footway,regular
5585011,source,Bing,regular
5585013,highway,footway,regular
5585013,source,Bing,regular
5648757,city,Edinburgh,addr
5648757,street,Lauriston Place,addr
5648757,amenity,school,regular
5648757,name,George Heriot's School,regular
5648757,operator,independent,regular
5648757,postal_code,EH3 9EQ,regular
5648757,seedcode,5583535,ref
5648757,source,NLS_OS_Edinburgh_map_1940s,regular
5648757,website,http://www.george-heriots.com/,regular
5648759,highway,service,regular
5648759,source,Bing,regular
5649742,highway,residential,regular
5649742,lit,yes,regular
5649742,maxspeed,20 mph,regular
5649742,name,Keir Street,regular
5649742,sidewalk,both,regular
5649742,source,Bing,regular
5649742,surface,cobblestone,regular
5649743,highway,residential,regular
5649743,lanes,1,regular
5649743,maxspeed,20 mph,regular
5649743,name,Heriot Place,regular
5649743,sidewalk,left,regular
5649743,source,Bing,regular
5649743,surface,cobblestone,regular
5654955,highway,primary,regular
5654955,backward,2,lanes
5654955,forward,2,lanes
5654955,lit,yes,regular
5654955,maxspeed,20 mph,regular
5654955,name,Lynedoch Place,regular
5654955,left,Lynedoch Place,name
5654955,right,Randolph Cliff,name
5654955,ref,A90,regular
5654955,source,Bing,regular
5654955,lanes,left|through,turn:backward
5730593,electrified,contact_line,regular
5730593,frequency,50,regular
5730593,gauge,1435,regular
5730593,railway,rail,regular
5730593,voltage,25000,regular
5732804,highway,residential,regular
5732804,maxspeed,20 mph,regular
5732804,name,Learmonth Court,regular
5732804,source,Bing,regular
5732821,highway,residential,regular
5732821,maxspeed,20 mph,regular
5732821,name,Learmonth Avenue South,regular
5732821,name,South Learmonth Avenue,not
5732827,highway,residential,regular
5732827,maxspeed,20 mph,regular
5732827,name,Learmonth View,regular
5732850,highway,residential,regular
5732850,maxspeed,20 mph,regular
5732850,name,Learmonth Terrace,regular
5732850,source,Bing,regular
5732851,highway,tertiary,regular
5732851,maxspeed,20 mph,regular
5732851,name,Learmonth Terrace,regular
5732851,source,Bing,regular
5732875,highway,service,regular
5732875,maxspeed,20 mph,regular
5732875,name,Lennox Street Lane,regular
5732875,source,Bing,regular
5732881,highway,service,regular
5732881,name,Lennox Street Lane,regular
5732881,source,Bing,regular
5732907,highway,service,regular
5732907,lit,yes,regular
5732907,maxspeed,20 mph,regular
5732907,name,Belgrave Crescent Lane,regular
5732907,smoothness,good,regular
5732907,source,Bing,regular
5732907,surface,cobblestone,regular
5735209,highway,residential,regular
5735209,lanes,2,regular
5735209,maxspeed,30 mph,regular
5735209,name,Ravelston Terrace,regular
5735209,source,Bing,regular
5735664,highway,residential,regular
5735664,backward,1,lanes
5735664,forward,1,lanes
5735664,lit,yes,regular
5735664,maxspeed,30 mph,regular
5735664,name,Dean Path,regular
5735664,sidewalk,both,regular
5735664,smoothness,excellent,regular
5735664,surface,asphalt,regular
5775625,highway,residential,regular
5775625,lanes,2,regular
5775625,maxspeed,30 mph,regular
5775625,name,Orchard Brae Avenue,regular
5775625,source,Bing,regular
5775635,highway,residential,regular
5775635,maxspeed,30 mph,regular
5775635,name,Orchard Brae Avenue,regular
5775652,highway,residential,regular
5775652,lanes,2,regular
5775652,maxspeed,30 mph,regular
5775652,name,Orchard Brae Gardens,regular
5775663,highway,residential,regular
5775663,maxspeed,30 mph,regular
5775663,name,Orchard Brae Avenue,regular
5775663,source,Bing,regular
5822493,highway,residential,regular
5822493,lanes,2,regular
5822493,lit,yes,regular
5822493,maxspeed,20 mph,regular
5822493,name,Queen's Crescent,regular
5822493,sidewalk,both,regular
5822493,smoothness,excellent,regular
5822493,surface,asphalt,regular
5822519,highway,residential,regular
5822519,lanes,2,regular
5822519,lit,yes,regular
5822519,maxspeed,20 mph,regular
5822519,name,McLaren Road,regular
5822519,sidewalk,both,regular
5822519,source,yahoo tracing,regular
5822519,surface,asphalt,regular
5822615,highway,residential,regular
5822615,lanes,2,regular
5822615,lit,yes,regular
5822615,maxspeed,20 mph,regular
5822615,name,Ventnor Terrace,regular
5822615,sidewalk,both,regular
5822615,surface,asphalt,regular
5855666,area,yes,regular
5855666,foot,yes,regular
5855666,highway,pedestrian,regular
5855666,name,The Mound,regular
5855666,source,Bing,regular
5855694,created_by,Potlatch 0.10d,regular
5855702,created_by,Potlatch 0.10d,regular
5855709,amenity,bandstand,regular
5855709,barrier,fence,regular
5855709,name,Ross Bandstand,regular
5889269,highway,residential,regular
5889269,maxspeed,20 mph,regular
5889269,name,Rutland Square,regular
5889269,source,Bing,regular
5892852,highway,footway,regular
5892852,lit,no,regular
5892852,source,Bing,regular
5899848,leisure,pitch,regular
5899848,name,Meadows Croquet Club,regular
5899848,source,Bing,regular
5899848,sport,croquet,regular
5899848,surface,grass,regular
5900183,leisure,playground,regular
5900183,source,Bing,regular
5900449,bicycle,yes,regular
5900449,foot,yes,regular
5900449,highway,footway,regular
5900449,source,Bing,regular
5900449,surface,asphalt,regular
5944328,highway,footway,regular
5944328,source,Bing,regular
5944329,highway,footway,regular
5944329,source,Bing,regular
5944330,highway,footway,regular
5944330,source,Bing,regular
6110692,highway,tertiary,regular
6110692,maxspeed,20 mph,regular
6110692,oneway,yes,regular
6110692,source,Bing,regular
6176981,highway,residential,regular
6176981,maxspeed,20 mph,regular
6176981,name,Sutherland Street,regular
6176981,source,Bing,regular
6176981,surface,asphalt,regular
7724604,highway,residential,regular
7724604,maxspeed,20 mph,regular
7724604,name,Rosemount Buildings,regular
7836018,highway,service,regular
7836018,source,Bing,regular
7836760,access,permissive,regular
7836760,bicycle,designated,regular
7836760,bridge,yes,regular
7836760,cycleway,lane,regular
7836760,foot,yes,regular
7836760,goods,delivery,regular
7836760,highway,service,regular
7836760,layer,1,regular
7836760,maxspeed,20 mph,regular
7836760,motor_vehicle,private,regular
7836760,name,North Ramp,regular
7836760,source,Bing,regular
7838620,highway,residential,regular
7838620,maxspeed,20 mph,regular
7838620,advised,20 mph,maxspeed
7838620,name,Jamaica Street,regular
7838620,sidewalk,both,regular
7838620,source,Bing,regular
7838707,highway,residential,regular
7838707,maxspeed,20 mph,regular
7838707,name,Jamaica Street North Lane,regular
7838707,name,North Lane,not
7838707,note,not name added for ito analysis,regular
7838707,source,Bing,regular
7839613,highway,service,regular
7839613,name,North Clyde Street Lane,regular
7839613,source,Bing,regular
7840150,highway,footway,regular
7840150,name,Old Fishmarket Close,regular
7840150,source,Bing,regular
7840280,foot,yes,regular
7840280,highway,service,regular
7840280,name,Tron Square,regular
7840280,source,Bing,regular
7840376,foot,yes,regular
7840376,highway,footway,regular
7840376,ramp,yes,regular
7840376,source,Bing,regular
7971855,foot,yes,regular
7971855,highway,footway,regular
7971855,name,Gabriel's Road,regular
7971855,note,another part of Gabriel's Road survives at Saxe Coburg Place,regular
7971855,source,Bing,regular
7971866,highway,construction,regular
7971866,maxspeed,20 mph,regular
7971866,name,West Register Street,regular
7971866,oneway,yes,regular
7971866,source,Bing,regular
7971896,highway,service,regular
7971896,name,West Register Street Lane,regular
7971896,oneway,yes,regular
7971896,source,Bing,regular
7972092,bicycle,yes,regular
7972092,highway,unclassified,regular
7972092,maxspeed,20 mph,regular
7972092,name,Charles Street,regular
7972092,source,Bing,regular
7972104,highway,unclassified,regular
7972104,maxspeed,20 mph,regular
7972104,name,Crichton Street,regular
7972104,source,Bing,regular
7974092,foot,yes,regular
7974092,highway,steps,regular
7974092,incline,up,regular
7974092,source,Bing,regular
7974098,foot,yes,regular
7974098,highway,footway,regular
7974098,source,Bing,regular
7974102,foot,yes,regular
7974102,highway,footway,regular
7974102,source,Bing,regular
7974102,surface,asphalt,regular
7974102,width,3,regular
7974110,bicycle,yes,regular
7974110,foot,yes,regular
7974110,highway,service,regular
7974110,motor_vehicle,no,regular
7974110,note,Pedestrian and authorised vehicle access only,regular
7974110,source,Bing,regular
7974110,surface,asphalt,regular
7974157,highway,residential,regular
7974157,lit,yes,regular
7974157,maxspeed,20 mph,regular
7974157,name,Regent Terrace,regular
7974157,sidewalk,right,regular
7974157,source,Bing,regular
7974157,surface,cobblestone,regular
7981167,highway,footway,regular
7981167,source,Bing,regular
7981168,highway,unclassified,regular
7981168,maxspeed,20 mph,regular
7981168,name,West Register Street,regular
7981168,source,Bing,regular
8041114,highway,service,regular
8041114,maxspeed,20 mph,regular
8041114,name,Niddry Street South,regular
8041114,source,Bing,regular
8043027,highway,footway,regular
8043027,name,Dunbar's Close,regular
8043027,source,Bing,regular
8043028,leisure,park,regular
8043028,name,Dunbar's Close Garden,regular
8043499,highway,service,regular
8043499,maxspeed,20 mph,regular
8043499,name,Boyd's Entry,regular
8043499,source,Bing,regular
8043499,surface,cobblestone,regular
8043501,highway,service,regular
8043501,source,Bing,regular
8043501,surface,cobblestone,regular
8043502,bicycle,yes,regular
8043502,foot,yes,regular
8043502,highway,footway,regular
8043502,name,Gullan's Close,regular
8043502,source,Bing,regular
8043502,surface,paved,regular
8057389,area,yes,regular
8057389,name,Chessel's Court,regular
8057441,highway,footway,regular
8057441,name,Old Playhouse Close,regular
8057441,source,Bing,regular
8058307,highway,service,regular
8058307,source,survey,regular
8058307,surface,paved,regular
8058518,highway,service,regular
8058518,maxspeed,20 mph,regular
8058518,name,Hammermen's Entry,regular
8058518,source,Bing,regular
8058520,highway,footway,regular
8058520,name,Jackson's Entry,regular
8058520,source,Bing,regular
8058521,highway,footway,regular
8058521,name,Crichton's Close,regular
8058521,source,Bing,regular
8058630,FIXME,need to explore,regular
8058630,highway,footway,regular
8058630,name,Cooper's Close,regular
8058630,source,Bing,regular
8058806,highway,service,regular
8058806,name,Reid's Close,regular
8058806,source,Bing,regular
8058806,surface,cobblestone,regular
8058887,highway,footway,regular
8058887,name,Vallence's Entry,regular
8058887,source,Bing,regular
8098736,boat,no,regular
8098736,name,Water of Leith,regular
8098736,source,Yahoo tracing (parts guess from GPS signal,regular
8098736,waterway,river,regular
8154206,bicycle,yes,regular
8154206,foot,yes,regular
8154206,highway,cycleway,regular
8154206,source,Bing,regular
8154206,surface,paved,regular
8162418,highway,residential,regular
8162418,maxspeed,20 mph,regular
8162418,name,Lower London Road,regular
8162418,source,Bing,regular
9233298,landuse,commercial,regular
9233442,amenity,school,disused
9233442,landuse,construction,regular
9233442,name,Donaldson's College Redevelopment,regular
9233442,old_name,Donaldson's College,regular
9233665,bicycle,designated,regular
9233665,highway,footway,regular
9233665,lit,yes,regular
9233665,segregated,no,regular
9233665,surface,paved,regular
9233715,bicycle,designated,regular
9233715,highway,footway,regular
9233715,lit,yes,regular
9233715,surface,paved,regular
9233892,leisure,playground,regular
9233892,surface,sand,regular
9234112,bicycle,designated,regular
9234112,highway,footway,regular
9234112,lit,yes,regular
9234112,surface,paved,regular
9234350,busway,lane,regular
9234350,cycleway,share_busway,regular
9234350,highway,primary,regular
9234350,lanes,4,regular
9234350,lit,yes,regular
9234350,maxspeed,20 mph,regular
9234350,name,Haymarket Terrace,regular
9234350,ref,A8,regular
9234527,landuse,construction,regular
9234527,name,tHe Haymarket,regular
9234527,source,survey,regular
9234527,website,http://www.thehaymarketedinburgh.com/,regular
9529767,amenity,university,regular
9529767,name,University of Edinburgh - George Square,regular
9529767,zh,University of Edinburgh - George Square,name
10712626,highway,residential,regular
10712626,maxspeed,20 mph,regular
10712626,name,Hill Square,regular
10712626,source,Bing,regular
10712635,cycleway,opposite_lane,regular
10712635,highway,residential,regular
10712635,lit,yes,regular
10712635,maxspeed,20 mph,regular
10712635,name,Hill Place,regular
10712635,oneway,yes,regular
10712635,source,Bing,regular
10743136,bicycle,designated,regular
10743136,highway,service,regular
10743136,oneway,yes,regular
10743136,service,drop_off,regular
13536913,highway,residential,regular
13536913,lanes,1,regular
13536913,maxspeed,20 mph,regular
13536913,name,Nightingale Way,regular
13536913,oneway,yes,regular
13536913,sidewalk,left,regular
13536913,smoothness,excellent,regular
13536913,source,Bing,regular
13536913,surface,asphalt,regular
14470316,bicycle,yes,regular
14470316,highway,footway,regular
14470316,surface,asphalt,regular
15218629,highway,residential,regular
15218629,maxspeed,20 mph,regular
15218629,advised,20 mph,maxspeed
15218629,name,Jamaica Street West,regular
15218629,sidewalk,both,regular
15218629,source,Bing,regular
15218629,surface,cobblestone,regular
15218630,highway,residential,regular
15218630,maxspeed,20 mph,regular
15218630,advised,20 mph,maxspeed
15218630,name,Jamaica Street South Lane,regular
15218630,name,South Lane,not
15218630,source,Bing,regular
15219218,highway,residential,regular
15219218,lit,yes,regular
15219218,maxspeed,20 mph,regular
15219218,name,Wemyss Place,regular
15219218,sidewalk,both,regular
15219218,source,Bing,regular
15219218,surface,asphalt,regular
15802272,building,yes,regular
15802272,source,Bing,regular
15802274,building,yes,regular
15802274,source,Bing,regular
15802275,building,yes,regular
15802275,source,Bing,regular
15802279,building,yes,regular
15802279,source,Bing,regular
15802281,building,yes,regular
15802295,building,yes,regular
15802295,source,Bing,regular
16569372,highway,residential,regular
16569372,maxspeed,20 mph,regular
16569372,name,West Adam Street,regular
16569372,source,Bing,regular
16569374,highway,residential,regular
16569374,maxspeed,20 mph,regular
16569374,name,Richmond Place,regular
16569374,source,Bing,regular
17687866,highway,residential,regular
17687866,maxspeed,20 mph,regular
17687866,name,Pleasance,regular
17687866,source,Bing,regular
17687953,highway,footway,regular
17687953,source,Bing,regular
17688012,comment,reinstate prev not:name tag,regular
17688012,highway,residential,regular
17688012,maxspeed,20 mph,regular
17688012,name,New Arthur Place,regular
17688012,name,New Arthur Street,not
17688012,source,Bing,regular
17688033,highway,residential,regular
17688033,maxspeed,20 mph,regular
17688033,name,New Arthur Place,regular
17688033,source,Bing,regular
17688423,highway,residential,regular
17688423,maxspeed,20 mph,regular
17688423,name,Briery Bauks,regular
17688423,source,Bing,regular
17688596,landuse,grass,regular
17688596,leisure,nature_reserve,regular
17688596,name,Bauks View (Neighbourhood Nature Area),regular
17688634,highway,residential,regular
17688634,lanes,2,regular
17688634,lit,yes,regular
17688634,maxspeed,20 mph,regular
17688634,name,Brown Street,regular
17688634,sidewalk,both,regular
17688634,source,Bing,regular
17688634,surface,asphalt,regular
17688680,highway,service,regular
17688680,source,Bing,regular
17688699,highway,residential,regular
17688699,maxspeed,20 mph,regular
17688699,name,Brown Street,regular
17688699,source,Bing,regular
17688833,highway,service,regular
17688833,name,Oakfield Place,regular
17688833,source,Bing,regular
17688842,highway,service,regular
17688842,source,Bing,regular
17688932,highway,residential,regular
17688932,maxspeed,20 mph,regular
17688932,name,Briery Bauks,regular
17688932,source,Bing,regular
17689192,highway,footway,regular
17689192,name,Oakfield Place,regular
17689192,source,Bing,regular
17689526,building,yes,regular
17689526,levels,2,building
17689526,source,Bing,regular
17690477,highway,footway,regular
17690477,source,Bing,regular
17690546,highway,footway,regular
17690546,source,Bing,regular
17690622,highway,steps,regular
17690622,source,Bing,regular
18623351,foot,yes,regular
18623351,highway,footway,regular
18623351,lit,no,regular
18623351,surface,grass,regular
19887776,bicycle,designated,regular
19887776,foot,designated,regular
19887776,highway,cycleway,regular
19887776,lit,yes,regular
19887776,name,Boroughloch Walk,regular
19887776,segregated,yes,regular
19887776,smoothness,excellent,regular
19887776,source,Bing,regular
19887776,surface,asphalt,regular
19887776,width,3,regular
19894586,bicycle,permissive,regular
19894586,foot,yes,regular
19894586,highway,footway,regular
19894586,source,Bing,regular
19894586,surface,paved,regular
20186974,highway,path,regular
21240293,alt_name,Lynedoch Place,regular
21240293,highway,pedestrian,regular
21240293,name,Belford Road,regular
21240293,source,Bing,regular
21240295,alt_name,Lynedoch Place,regular
21240295,bicycle,yes,regular
21240295,highway,residential,regular
21240295,lit,yes,regular
21240295,maxspeed,20 mph,regular
21240295,name,Belford Road,regular
21240295,name_left,Lynedoch Place,regular
21240295,name_right,Belford Road,regular
21240295,source,Bing,regular
22411747,highway,service,regular
22411747,maxspeed,20 mph,regular
22411747,name,St. Ninian's Row,regular
22411747,source,Bing,regular
22411747,surface,cobblestone,regular
22411749,building,yes,regular
22411749,levels,1,building
22411749,height,4,regular
22411749,name,City Observatory,regular
22411749,source,Bing,regular
22411749,wikipedia,en:City Observatory,regular
22412844,alt_name,The Acropolis,regular
22412844,es,The Acropolis,alt_name
22412844,building,yes,regular
22412844,historic,monument,regular
22412844,name,National Monument of Scotland,regular
22412844,note,"Scotland's national memorial to the Scottish soldiers and sailors who died fighting in the Napoleonic Wars. Sometimes otherwise referred to as ""Scotland's Disgrace"" ""Edinburgh's Disgrace"" ""the Pride and Poverty of Scotland"" and ""Edinburgh's Folly""",regular
22412844,source,Bing,regular
22412844,tourism,attraction,regular
22412844,wikipedia,en:National Monument of Scotland,regular
22413886,leisure,park,regular
22413886,name,Calton Hill,regular
22413886,wikipedia,en:Calton Hill,regular
22414686,highway,footway,regular
22414686,source,Bing,regular
22414687,highway,footway,regular
22414687,source,Bing,regular
22414688,highway,footway,regular
22414688,source,Bing,regular
22414689,highway,footway,regular
22414689,source,Bing,regular
22414690,access,private,regular
22414690,leisure,park,regular
22414690,name,Regent Gardens,regular
22414690,source,NLS_OS_Edinburgh_map_1940s,regular
22414693,building,yes,regular
22414693,source,NLS_OS_Edinburgh_map_1940s,regular
22414695,building,yes,regular
22414695,shape,gabled,roof
22414695,source,NLS_OS_Edinburgh_map_1940s,regular
22414700,highway,footway,regular
22414700,lit,yes,regular
22414700,source,Bing,regular
22414700,surface,asphalt,regular
22414700,width,3,regular
22433025,source,Bing,regular
22433028,source,Bing:survey,regular
22466155,amenity,hospital,regular
22466155,building,yes,regular
22466155,name,Chalmers Centre,regular
22466155,source,Bing,regular
22466156,amenity,hospital,regular
22466156,building,yes,regular
22466156,levels,1,building
22466156,part,yes,building
22466156,name,Princess Alexandra Eye Pavilion,regular
22466156,source,Bing,regular
22466158,highway,primary,regular
22466158,maxspeed,20 mph,regular
22466158,name,Morrison Street,regular
22466158,oneway,yes,regular
22466158,ref,A8,regular
22587974,highway,tertiary,regular
22587974,lanes,1,regular
22587974,lit,yes,regular
22587974,maxspeed,20 mph,regular
22587974,name,Greenhill Gardens,regular
22587974,oneway,yes,regular
22587974,sidewalk,left,regular
22587974,surface,asphalt,regular
22743265,highway,residential,regular
22743265,lit,yes,regular
22743265,maxspeed,20 mph,regular
22743265,name,Roseneath Place,regular
22743265,oneway,yes,regular
22743265,source,Bing,regular
22810325,highway,steps,regular
22810325,source,Bing,regular
22889567,highway,footway,regular
22889567,name,Old Infirmary Lane,regular
22889567,source,Bing,regular
22889567,name,survey,source
22889568,highway,service,regular
22889568,name,St John's Hill,regular
22889568,source,Bing,regular
22889570,highway,residential,regular
22889570,maxspeed,20 mph,regular
22889570,name,Hardwell Close,regular
22889570,source,Bing,regular
22889571,foot,yes,regular
22889571,highway,steps,regular
22889571,name,Old Infirmary Lane,regular
22889571,source,Bing,regular
22889571,step_count,43,regular
22906432,highway,unclassified,regular
22906432,maxspeed,20 mph,regular
22906432,name,Buccleuch Place,regular
22906432,oneway,yes,regular
22906432,source,Bing,regular
22906432,surface,cobblestone,regular
22934329,highway,residential,regular
22934329,lanes,2,regular
22934329,lit,yes,regular
22934329,maxspeed,20 mph,regular
22934329,name,Prestonfield Avenue,regular
22934329,sidewalk,both,regular
22934329,surface,asphalt,regular
22938944,city,Edinburgh,addr
22938944,housenumber,73,addr
22938944,postcode,EH4 3DR,addr
22938944,street,Belford Road,addr
22938944,alt_name,Dean Gallery,regular
22938944,es,Dean Gallery,alt_name
22938944,building,yes,regular
22938944,fee,no,regular
22938944,name,Scottish National Gallery of Modern Art Two,regular
22938944,opening_hours,Mo-Su 10:00-17:00,regular
22938944,source,NLS_OS_Edinburgh_map_1940s,regular
22938944,tourism,gallery,regular
22938944,website,http://www.nationalgalleries.org/,regular
22939037,bicycle,yes,regular
22939037,highway,footway,regular
22939054,highway,service,regular
22939054,service,parking_aisle,regular
22939054,source,Bing,regular
22939065,highway,footway,regular
22939065,source,Bing,regular
22939437,highway,primary,regular
22939437,backward,2,lanes
22939437,forward,2,lanes
22939437,lit,yes,regular
22939437,maxspeed,20 mph,regular
22939437,name,South Bridge,regular
22939437,ref,A7,regular
22939437,sidewalk,both,regular
22939437,source,Bing,regular
22939437,surface,asphalt,regular
22939437,lanes,left,turn:backward
22939444,highway,primary,regular
22939444,lit,yes,regular
22939444,maxspeed,20 mph,regular
22939444,name,South Bridge,regular
22939444,ref,A7,regular
22939444,sidewalk,both,regular
22939444,source,Bing,regular
22939459,highway,primary,regular
22939459,lit,yes,regular
22939459,maxspeed,20 mph,regular
22939459,name,Nicolson Street,regular
22939459,ref,A7,regular
22939459,sidewalk,both,regular
22939459,source,Bing,regular
22939459,surface,asphalt,regular
22985410,highway,service,regular
22985410,name,Warden's Close,regular
22985410,source,Bing,regular
23030111,highway,residential,regular
23030111,lit,yes,regular
23030111,maxspeed,20 mph,regular
23030111,name,Sunbury Street,regular
23030179,foot,yes,regular
23030179,highway,footway,regular
23031257,bicycle,no,regular
23031257,foot,yes,regular
23031257,highway,steps,regular
23031257,incline,up,regular
23031257,surface,ground,regular
23031257,width,1,regular
23033003,highway,residential,regular
23033003,lit,yes,regular
23033003,maxspeed,20 mph,regular
23033003,name,Belford Mews,regular
23033013,bridge,yes,regular
23033013,highway,tertiary,regular
23033013,layer,1,regular
23033013,lit,yes,regular
23033013,maxspeed,20 mph,regular
23033013,name,Belford Road,regular
23033013,source,Bing,regular
23033129,highway,service,regular
23033129,name,Belford Mews,regular
23033140,bicycle,yes,regular
23033140,foot,yes,regular
23033140,highway,residential,regular
23033140,lit,yes,regular
23033140,maxspeed,20 mph,regular
23033140,name,Sunbury Mews,regular
23033140,surface,cobblestone,regular
23033142,bicycle,yes,regular
23033142,highway,residential,regular
23033142,lit,yes,regular
23033142,maxspeed,20 mph,regular
23033142,name,Belford Road,regular
23033142,source,Bing,regular
23033313,access,private,regular
23033313,barrier,fence,regular
23033313,fence_type,metal,regular
23033313,leisure,garden,regular
23033313,name,Drumsheugh Gardens,regular
23033313,source,Bing,regular
23039462,leisure,garden,regular
23040569,highway,residential,regular
23040569,maxspeed,20 mph,regular
23040569,name,Sunbury Place,regular
23041164,leisure,garden,regular
23041164,source,Bing,regular
23041976,highway,service,regular
23041976,name,Meuse Lane,regular
23041976,oneway,yes,regular
23041976,source,Bing,regular
23046477,busway,opposite_lane,regular
23046477,cycleway,opposite_lane,regular
23046477,highway,tertiary,regular
23046477,maxspeed,20 mph,regular
23046477,name,Johnston Terrace,regular
23046477,oneway,yes,regular
23046477,source,Bing,regular
23046477,surface,asphalt,regular
23046488,busway,opposite_lane,regular
23046488,cycleway,opposite_lane,regular
23046488,highway,tertiary,regular
23046488,lit,yes,regular
23046488,maxspeed,20 mph,regular
23046488,name,Johnston Terrace,regular
23046488,oneway,yes,regular
23046488,sidewalk,both,regular
23046488,source,Bing,regular
23046488,surface,cobblestone,regular
23046492,foot,yes,regular
23046492,highway,footway,regular
23046492,lit,no,regular
23046492,smoothness,good,regular
23046492,source,Bing,regular
23046492,surface,asphalt,regular
23046492,width,1,regular
23046518,foot,yes,regular
23046518,highway,footway,regular
23046518,lit,no,regular
23046518,source,Bing,regular
23046723,housenumber,10,addr
23046723,street,Crichton Street,addr
23046723,building,university,regular
23046723,levels,6,building
23046723,layer,1,regular
23046723,name,Informatics Forum,regular
23046723,source,knowledge,regular
23046723,wheelchair,yes,regular
23046723,wikipedia,en:Informatics Forum,regular
23046764,bicycle,yes,regular
23046764,foot,yes,regular
23046764,highway,footway,regular
23046764,source,Bing,regular
23046764,surface,paved,regular
23046770,highway,steps,regular
23046770,source,Bing,regular
23046784,foot,yes,regular
23046784,highway,footway,regular
23046784,source,Bing,regular
23051228,amenity,grave_yard,regular
23051228,landuse,cemetery,regular
23094441,bicycle,yes,regular
23094441,highway,residential,regular
23094441,lcn,yes,regular
23094441,maxspeed,20 mph,regular
23094441,name,Hawthornbank Lane,regular
23094441,smoothness,bad,regular
23094441,source,Bing,regular
23094441,surface,cobblestone,regular
23094453,highway,pedestrian,regular
23094453,lcn,yes,regular
23094453,maxspeed,20 mph,regular
23094453,name,Hawthornbank Lane,regular
23094453,smoothness,bad,regular
23094453,source,Bing,regular
23094453,surface,cobblestone,regular
23094492,highway,service,regular
23094492,maxspeed,20 mph,regular
23094492,name,Damside,regular
23094497,highway,residential,regular
23094497,lanes,1,regular
23094497,lit,yes,regular
23094497,maxspeed,20 mph,regular
23094497,name,Dean Path,regular
23094497,sidewalk,both,regular
23094497,smoothness,excellent,regular
23094497,source,Bing,regular
23094497,surface,cobblestone,regular
23094541,highway,residential,regular
23094541,lanes,2,regular
23094541,lit,yes,regular
23094541,maxspeed,20 mph,regular
23094541,name,Bell's Brae,regular
23094541,name,Bells Brae,not
23094541,note,not:name added for ITO analysis. No apostrophe on street signs,regular
23094541,sidewalk,left,regular
23094541,source,Bing,regular
23094541,surface,cobblestone,regular
23094746,highway,residential,regular
23094746,maxspeed,20 mph,regular
23094746,name,Mackenzie Place,regular
23094746,source,Bing,regular
23094973,highway,residential,regular
23094973,lit,yes,regular
23094973,maxspeed,20 mph,regular
23094973,name,Belford Road,regular
23101769,highway,residential,regular
